batch,record_id,city,old_level,strictness,amount,teacher_budget_total,request_budget_status,suggested_action,suggested_level,amount_fit_levels,teacher_fit_levels,limited_range,standard_range,comfortable_range,premium_range
budget_supplement_bg503_20260507_overnight,v3_request_009440,武汉,comfortable,soft,13500,13596,below,full_request_rebudget_or_regen,comfortable,,,7300-9000,10000-13000,13700-18700,19600-28000
budget_supplement_bg503_20260507_overnight,v3_request_009442,哈尔滨,premium,soft,9500,9567,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5100-6000,6600-8300,8700-11500,12000-16700
budget_supplement_bg503_20260507_overnight,v3_request_010443,广州,premium,soft,11400,11176,below,relabel_budget_level_only,standard,standard,standard,7500-8600,9300-11400,11800-15300,15900-21600
budget_supplement_bg503_20260507_overnight,v3_request_009445,深圳,premium,soft,8800,9062,below,relabel_budget_level_only,standard,standard,,5800-6700,7200-8900,9200-12000,12500-17100
budget_supplement_bg503_20260507_overnight,v3_request_009448,苏州,premium,soft,12000,11508,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5500-6500,7100-9000,9400-12600,13100-18400
budget_supplement_bg503_20260507_overnight,v3_request_010444,青岛,comfortable,soft,13100,12448,below,relabel_level_and_amount_to_teacher_total,standard,,standard,7200-8900,9900-12900,13600-18600,19500-27900
budget_supplement_bg503_20260507_overnight,v3_request_009459,广州,premium,soft,11800,11845,below,relabel_budget_level_only,standard,standard,standard,7000-8700,9700-12800,13500-18700,19600-28200
budget_supplement_bg503_20260507_overnight,v3_request_011454,杭州,comfortable,soft,3500,3300,below,relabel_budget_level_only,standard,standard,standard,2500-2800,3000-3700,3800-4800,5000-6700
budget_supplement_bg503_20260507_overnight,v3_request_010464,广州,premium,soft,18000,17384,below,relabel_budget_level_only,comfortable,comfortable,comfortable,8800-10600,11800-15100,15800-21300,22200-31400
budget_supplement_bg503_20260507_overnight,v3_request_011456,珠海,comfortable,soft,14800,15092,below,relabel_budget_level_only,standard,standard,standard,8800-11100,12500-16600,17500-24300,25500-36900
budget_supplement_bg503_20260507_overnight,v3_request_010468,青岛,premium,soft,27900,27060,below,relabel_budget_level_only,standard,standard,standard,19500-22200,23700-28500,29500-37400,38700-51800
budget_supplement_bg503_20260507_overnight,v3_request_011474,北京,comfortable,soft,21800,21800,above,full_request_rebudget_or_regen,comfortable,,,9800-11600,12600-15700,16400-21600,22400-31100
budget_supplement_bg503_20260507_overnight,v3_request_009478,桂林,comfortable,soft,6000,6028,below,relabel_budget_level_only,standard,standard,standard,5000-5400,5700-6400,6600-7900,8100-10200
budget_supplement_bg503_20260507_overnight,v3_request_009480,北京,comfortable,soft,23400,23495,below,relabel_budget_level_only,standard,standard,standard,14800-17600,19400-24500,25700-34300,35800-50100
budget_supplement_bg503_20260507_overnight,v3_request_009483,杭州,premium,soft,18600,19388,below,relabel_level_and_amount_to_teacher_total,comfortable,,comfortable,12000-13800,14900-18200,19000-24500,25400-34600
budget_supplement_bg503_20260507_overnight,v3_request_011487,深圳,premium,soft,20000,19172,below,relabel_budget_level_only,comfortable,comfortable,comfortable,11000-12800,13800-16900,17600-22800,23600-32300
budget_supplement_bg503_20260507_overnight,v3_request_011477,北京,premium,soft,8100,8482,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4600-5300,5700-6900,7200-9300,9600-13100
budget_supplement_bg503_20260507_overnight,v3_request_010486,成都,comfortable,soft,11800,11552,below,relabel_level_and_amount_to_teacher_total,standard,,standard,6900-8300,9100-11600,12100-16300,17000-23900
budget_supplement_bg503_20260507_overnight,v3_request_010485,杭州,premium,soft,21800,21368,below,relabel_budget_level_only,standard,standard,standard,14600-16900,18300-22400,23300-30200,31400-42900
budget_supplement_bg503_20260507_overnight,v3_request_009492,广州,premium,soft,25600,25184,below,relabel_budget_level_only,comfortable,comfortable,comfortable,14700-17000,18400-22500,23500-30400,31500-43000
budget_supplement_bg503_20260507_overnight,v3_request_010493,杭州,comfortable,soft,7000,7042,below,full_request_rebudget_or_regen,standard,,,3700-4700,5200-6900,7200-10000,10500-15100
budget_supplement_bg503_20260507_overnight,v3_request_009503,南京,premium,soft,19100,20070,below,relabel_budget_level_only,comfortable,comfortable,comfortable,9800-11900,13100-16900,17800-24100,25100-35600
budget_supplement_bg503_20260507_overnight,v3_request_010495,南京,comfortable,soft,10800,10566,below,relabel_level_and_amount_to_teacher_total,standard,,standard,6300-7600,8400-10600,11100-14900,15500-21800
budget_supplement_bg503_20260507_overnight,v3_request_009506,北京,premium,soft,11600,11642,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5800-6700,7200-8900,9200-12000,12500-17100
budget_supplement_bg503_20260507_overnight,v3_request_011488,上海,comfortable,soft,11000,10750,below,relabel_budget_level_only,standard,standard,standard,7500-8600,9300-11400,11800-15300,15900-21600
budget_supplement_bg503_20260507_overnight,v3_request_011500,济南,premium,soft,13700,13840,below,relabel_budget_level_only,standard,standard,standard,7700-9600,10700-14100,14900-20600,21500-31000
budget_supplement_bg503_20260507_overnight,v3_request_009518,广州,premium,soft,18400,18297,below,relabel_budget_level_only,comfortable,comfortable,comfortable,8900-10600,11700-14800,15500-20700,21500-30100
budget_supplement_bg503_20260507_overnight,v3_request_010508,杭州,comfortable,soft,5700,5890,below,relabel_budget_level_only,standard,standard,standard,4700-5200,5500-6300,6500-7900,8100-10400
budget_supplement_bg503_20260507_overnight,v3_request_011514,大连,premium,soft,20600,21468,below,relabel_budget_level_only,standard,standard,standard,13900-16200,17500-21600,22500-29400,30500-41900
budget_supplement_bg503_20260507_overnight,v3_request_009523,北京,premium,soft,7800,7826,below,relabel_budget_level_only,standard,standard,standard,6200-6800,7100-8200,8400-10100,10400-13300
budget_supplement_bg503_20260507_overnight,v3_request_009527,泉州,premium,soft,9400,9820,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4400-5400,6000-7700,8100-10900,11400-16100
budget_supplement_bg503_20260507_overnight,v3_request_009530,北京,premium,soft,12600,12003,below,relabel_budget_level_only,comfortable,comfortable,comfortable,7200-8200,8800-10700,11100-14200,14700-19900
budget_supplement_bg503_20260507_overnight,v3_request_011532,青岛,premium,soft,9900,10070,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5400-6400,7000-8900,9300-12500,13000-18300
budget_supplement_bg503_20260507_overnight,v3_request_011531,长沙,comfortable,soft,14600,14364,below,relabel_budget_level_only,standard,standard,standard,8900-10600,11600-14600,15300-20300,21100-29500
budget_supplement_bg503_20260507_overnight,v3_request_009540,杭州,premium,soft,6400,6392,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4000-4600,4900-6000,6200-7900,8200-11100
budget_supplement_bg503_20260507_overnight,v3_request_011528,长沙,premium,soft,24100,24258,below,relabel_budget_level_only,comfortable,comfortable,comfortable,12600-15100,16600-21200,22200-29700,31000-43600
budget_supplement_bg503_20260507_overnight,v3_request_009546,上海,comfortable,soft,15700,15312,above,relabel_budget_level_only,premium,premium,premium,6200-7300,8000-10100,10600-14000,14600-20300
budget_supplement_bg503_20260507_overnight,v3_request_011536,北京,premium,soft,9300,9298,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4100-5000,5600-7200,7600-10400,10800-15400
budget_supplement_bg503_20260507_overnight,v3_request_010547,成都,premium,soft,25000,25918,below,relabel_budget_level_only,standard,standard,standard,16700-19500,21100-26100,27200-35500,36800-50600
budget_supplement_bg503_20260507_overnight,v3_request_010541,西安,comfortable,soft,24900,23955,below,relabel_budget_level_only,standard,standard,standard,16600-19400,21200-26300,27500-36100,37500-51900
budget_supplement_bg503_20260507_overnight,v3_request_010548,西安,premium,soft,4900,4864,below,relabel_budget_level_only,standard,standard,standard,3800-4200,4400-5000,5100-6200,6300-8100
budget_supplement_bg503_20260507_overnight,v3_request_010551,北京,premium,soft,11100,11083,below,relabel_budget_level_only,standard,standard,standard,7600-8700,9300-11200,11600-14700,15200-20400
budget_supplement_bg503_20260507_overnight,v3_request_009550,深圳,premium,soft,15600,15440,below,relabel_budget_level_only,comfortable,comfortable,comfortable,7800-9200,10100-12500,13100-17200,17900-24800
budget_supplement_bg503_20260507_overnight,v3_request_011558,深圳,premium,soft,13900,14431,below,relabel_budget_level_only,standard,standard,standard,10200-11600,12400-14900,15500-19600,20300-27200
budget_supplement_bg503_20260507_overnight,v3_request_011554,哈尔滨,comfortable,soft,13100,12420,below,relabel_budget_level_only,standard,standard,standard,7400-9100,10100-13100,13800-18900,19700-28100
budget_supplement_bg503_20260507_overnight,v3_request_010556,厦门,comfortable,soft,9800,9368,below,relabel_budget_level_only,standard,standard,standard,5800-7000,7800-10000,10500-14300,15000-21300
budget_supplement_bg503_20260507_overnight,v3_request_009563,三亚,comfortable,soft,15200,14424,below,relabel_budget_level_only,standard,standard,standard,10300-11900,12800-15600,16300-21000,21800-29700
budget_supplement_bg503_20260507_overnight,v3_request_010561,苏州,premium,soft,30300,30104,below,relabel_budget_level_only,comfortable,comfortable,comfortable,15900-18400,20000-24500,25500-33100,34300-46900
budget_supplement_bg503_20260507_overnight,v3_request_010572,青岛,premium,soft,10500,10292,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5400-6600,7400-9600,10100-13900,14600-20900
budget_supplement_bg503_20260507_overnight,v3_request_010562,厦门,comfortable,soft,13700,13180,below,relabel_budget_level_only,standard,standard,standard,8100-9800,10800-13800,14500-19600,20400-28800
budget_supplement_bg503_20260507_overnight,v3_request_011573,北京,comfortable,soft,8000,8008,below,full_request_rebudget_or_regen,standard,,,4400-5500,6100-7900,8300-11500,12000-17100
budget_supplement_bg503_20260507_overnight,v3_request_010580,西安,premium,soft,10100,10016,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5400-6500,7100-8900,9400-12500,13000-18200
budget_supplement_bg503_20260507_overnight,v3_request_009584,广州,premium,soft,18600,18600,below,relabel_budget_level_only,comfortable,comfortable,comfortable,11100-12500,13300-15800,16400-20500,21200-28100
budget_supplement_bg503_20260507_overnight,v3_request_011585,杭州,comfortable,soft,9800,9948,below,relabel_budget_level_only,standard,standard,standard,6300-7700,8500-11000,11600-15700,16400-23300
budget_supplement_bg503_20260507_overnight,v3_request_009590,北京,comfortable,soft,10800,10618,below,relabel_budget_level_only,standard,standard,standard,7500-8600,9300-11400,11800-15300,15900-21600
budget_supplement_bg503_20260507_overnight,v3_request_009593,苏州,premium,soft,15400,15730,below,relabel_budget_level_only,standard,standard,standard,10600-12200,13100-15900,16600-21300,22100-30000
budget_supplement_bg503_20260507_overnight,v3_request_010589,深圳,premium,soft,9400,9456,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5500-6500,7100-9000,9400-12500,13000-18200
budget_supplement_bg503_20260507_overnight,v3_request_010596,北京,premium,soft,16200,16240,below,relabel_budget_level_only,comfortable,comfortable,comfortable,10900-12300,13200-15600,16200-20300,21000-27900
budget_supplement_bg503_20260507_overnight,v3_request_011594,青岛,premium,soft,4500,4660,below,relabel_budget_level_only,comfortable,comfortable,,2500-2800,3000-3500,3700-4600,4800-6400
budget_supplement_bg503_20260507_overnight,v3_request_010595,长沙,comfortable,soft,12200,12108,below,relabel_budget_level_only,standard,standard,standard,6700-8400,9400-12400,13100-18100,18900-27300
budget_supplement_bg503_20260507_overnight,v3_request_011604,杭州,premium,soft,24700,24780,below,relabel_budget_level_only,comfortable,comfortable,comfortable,14700-17000,18400-22500,23500-30400,31500-43000
budget_supplement_bg503_20260507_overnight,v3_request_009606,广州,premium,soft,14400,13814,below,relabel_budget_level_only,comfortable,comfortable,comfortable,7600-8700,9300-11200,11600-14700,15200-20400
budget_supplement_bg503_20260507_overnight,v3_request_009611,哈尔滨,comfortable,soft,2900,2897,below,relabel_budget_level_only,standard,standard,standard,2000-2300,2500-3000,3200-4100,4300-5800
budget_supplement_bg503_20260507_overnight,v3_request_009612,南京,premium,soft,20000,19800,below,relabel_budget_level_only,comfortable,comfortable,comfortable,9300-10900,11900-14700,15300-20100,20800-28700
budget_supplement_bg503_20260507_overnight,v3_request_011614,南京,premium,soft,26900,26900,below,relabel_budget_level_only,comfortable,comfortable,comfortable,13400-15500,16800-20600,21400-27700,28800-39300
budget_supplement_bg503_20260507_overnight,v3_request_010625,北京,comfortable,soft,10800,10703,below,full_request_rebudget_or_regen,comfortable,,,7100-8100,8700-10600,11000-14100,14600-19800
budget_supplement_bg503_20260507_overnight,v3_request_011628,北京,premium,soft,11400,11034,below,relabel_budget_level_only,standard,standard,standard,7500-8600,9300-11400,11800-15300,15900-21600
budget_supplement_bg503_20260507_overnight,v3_request_009634,上海,comfortable,soft,21800,22007,above,full_request_rebudget_or_regen,comfortable,,,9800-11600,12600-15700,16400-21600,22400-31100
budget_supplement_bg503_20260507_overnight,v3_request_009635,深圳,premium,soft,5300,5595,below,relabel_budget_level_only,standard,standard,,3800-4300,4600-5400,5600-6900,7200-9500
budget_supplement_bg503_20260507_overnight,v3_request_009637,武汉,premium,soft,11000,10803,below,relabel_budget_level_only,comfortable,comfortable,comfortable,7100-8000,8600-10300,10700-13500,14000-18700
budget_supplement_bg503_20260507_overnight,v3_request_011633,泉州,premium,soft,5900,5894,below,relabel_budget_level_only,comfortable,comfortable,comfortable,2400-3000,3300-4400,4600-6300,6600-9400
budget_supplement_bg503_20260507_overnight,v3_request_010640,广州,premium,soft,9600,9580,below,relabel_budget_level_only,standard,standard,standard,7100-8100,8700-10600,11000-14100,14600-19800
budget_supplement_bg503_20260507_overnight,v3_request_009641,西安,premium,soft,20100,19760,below,relabel_budget_level_only,comfortable,comfortable,comfortable,11300-13200,14300-17600,18300-23800,24700-33900
budget_supplement_bg503_20260507_overnight,v3_request_010631,福州,premium,soft,20000,19075,below,relabel_level_and_amount_to_teacher_total,standard,,standard,11400-13800,15200-19500,20500-27600,28800-40700
budget_supplement_bg503_20260507_overnight,v3_request_009648,青岛,premium,soft,12600,12671,below,relabel_budget_level_only,comfortable,comfortable,comfortable,6300-7600,8300-10600,11100-14900,15500-21800
budget_supplement_bg503_20260507_overnight,v3_request_010649,杭州,premium,soft,24100,24640,below,relabel_budget_level_only,comfortable,comfortable,comfortable,12500-15200,16900-21800,23000-31200,32600-46400
budget_supplement_bg503_20260507_overnight,v3_request_009651,成都,premium,soft,17100,17464,below,relabel_budget_level_only,comfortable,comfortable,comfortable,8600-10500,11600-14900,15600-21200,22100-31300
budget_supplement_bg503_20260507_overnight,v3_request_010652,广州,premium,soft,16900,16339,below,relabel_budget_level_only,comfortable,comfortable,comfortable,10200-11600,12400-14900,15500-19600,20300-27200
budget_supplement_bg503_20260507_overnight,v3_request_009655,上海,comfortable,soft,5700,5704,below,relabel_budget_level_only,standard,standard,standard,4600-5200,5500-6600,6800-8500,8800-11700
budget_supplement_bg503_20260507_overnight,v3_request_010658,呼和浩特,comfortable,soft,9600,9222,above,relabel_budget_level_only,premium,premium,,4000-4800,5200-6600,6900-9200,9500-13300
budget_supplement_bg503_20260507_overnight,v3_request_009660,广州,premium,soft,10200,10044,below,relabel_budget_level_only,comfortable,comfortable,,5900-7000,7700-9800,10200-13700,14300-20000
budget_supplement_bg503_20260507_overnight,v3_request_010663,武汉,premium,soft,17300,16480,below,relabel_budget_level_only,standard,standard,standard,11000-13100,14400-18200,19000-25300,26300-36800
budget_supplement_bg503_20260507_overnight,v3_request_010670,青岛,premium,soft,18200,18015,below,relabel_budget_level_only,comfortable,comfortable,comfortable,10500-12000,13000-15800,16400-21200,22000-29800
budget_supplement_bg503_20260507_overnight,v3_request_009673,北京,comfortable,soft,23500,24445,below,relabel_budget_level_only,standard,standard,,13800-16700,18400-23600,24800-33400,34800-49200
budget_supplement_bg503_20260507_overnight,v3_request_009676,大理,comfortable,soft,9500,9032,below,relabel_budget_level_only,standard,standard,standard,5600-6900,7700-9900,10400-14200,14800-21100
budget_supplement_bg503_20260507_overnight,v3_request_009682,成都,comfortable,soft,12100,11806,below,relabel_budget_level_only,standard,standard,standard,7600-9000,9800-12300,12900-17000,17700-24600
budget_supplement_bg503_20260507_overnight,v3_request_009683,成都,premium,soft,10000,9676,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5300-6400,7100-9200,9600-13100,13700-19400
budget_supplement_bg503_20260507_overnight,v3_request_011689,北京,comfortable,soft,20100,20190,below,relabel_budget_level_only,standard,standard,,14300-16000,17000-20100,20800-26000,26900-35500
budget_supplement_bg503_20260507_overnight,v3_request_010690,杭州,premium,soft,8300,8300,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4600-5600,6100-7800,8100-10900,11400-16000
budget_supplement_bg503_20260507_overnight,v3_request_009692,北京,comfortable,soft,15700,15183,below,relabel_level_and_amount_to_teacher_total,standard,,standard,10900-12300,13200-15600,16200-20300,21000-27900
budget_supplement_bg503_20260507_overnight,v3_request_010693,珠海,comfortable,soft,18600,18650,above,full_request_rebudget_or_regen,premium,,,8400-9800,10600-13200,13800-18000,18800-25900
budget_supplement_bg503_20260507_overnight,v3_request_010698,深圳,premium,soft,15500,15954,below,relabel_level_and_amount_to_teacher_total,premium,,premium,7500-8600,9300-11400,11800-15300,15900-21600
budget_supplement_bg503_20260507_overnight,v3_request_010702,青岛,premium,soft,14700,14549,below,full_request_rebudget_or_regen,comfortable,,,10000-11300,12000-14300,14800-18600,19200-25500
budget_supplement_bg503_20260507_overnight,v3_request_011694,青岛,premium,soft,15600,15316,below,relabel_budget_level_only,comfortable,comfortable,comfortable,8700-10400,11400-14400,15100-20100,21000-29400
budget_supplement_bg503_20260507_overnight,v3_request_009703,成都,premium,soft,7600,7600,below,relabel_budget_level_only,comfortable,comfortable,comfortable,3800-4800,5300-7000,7300-10100,10600-15200
budget_supplement_bg503_20260507_overnight,v3_request_011700,南京,premium,soft,9100,9539,below,relabel_budget_level_only,standard,standard,standard,6500-7400,8000-9700,10100-12900,13400-18100
budget_supplement_bg503_20260507_overnight,v3_request_009705,苏州,premium,soft,18500,18420,below,relabel_budget_level_only,comfortable,comfortable,comfortable,8100-9700,10700-13500,14100-18900,19600-27500
budget_supplement_bg503_20260507_overnight,v3_request_009706,苏州,premium,soft,12000,12570,below,relabel_budget_level_only,standard,standard,standard,7100-8900,10100-13500,14200-19900,20900-30300
budget_supplement_bg503_20260507_overnight,v3_request_011712,西安,premium,soft,11700,11315,below,relabel_budget_level_only,comfortable,comfortable,,7600-8700,9300-11200,11600-14700,15200-20400
budget_supplement_bg503_20260507_overnight,v3_request_009714,苏州,premium,soft,20700,20780,below,relabel_budget_level_only,standard,standard,standard,12600-15800,17700-23400,24600-34100,35600-51400
budget_supplement_bg503_20260507_overnight,v3_request_010711,成都,premium,soft,19200,18236,below,relabel_budget_level_only,comfortable,comfortable,,10200-12500,13900-18000,18900-25800,27000-38500
budget_supplement_bg503_20260507_overnight,v3_request_010715,北京,premium,soft,13300,13304,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5700-7100,7900-10400,10900-15100,15800-22700
budget_supplement_bg503_20260507_overnight,v3_request_009720,上海,premium,soft,14000,13352,below,relabel_budget_level_only,comfortable,comfortable,comfortable,7500-8600,9300-11400,11800-15300,15900-21600
budget_supplement_bg503_20260507_overnight,v3_request_009721,广州,premium,soft,10800,10519,below,relabel_level_and_amount_to_teacher_total,standard,,standard,7200-8200,8800-10700,11100-14200,14700-19900
budget_supplement_bg503_20260507_overnight,v3_request_009729,青岛,premium,soft,8500,8875,below,relabel_level_and_amount_to_teacher_total,comfortable,,comfortable,5000-5900,6500-8200,8600-11400,11900-16600
budget_supplement_bg503_20260507_overnight,v3_request_009725,成都,premium,soft,12300,12314,below,relabel_budget_level_only,comfortable,comfortable,comfortable,6900-8300,9100-11600,12100-16300,17000-23900
budget_supplement_bg503_20260507_overnight,v3_request_009727,北京,premium,soft,26000,24794,below,relabel_budget_level_only,comfortable,comfortable,comfortable,11600-14400,16000-21000,22100-30400,31800-45600
budget_supplement_bg503_20260507_overnight,v3_request_009730,三亚,comfortable,soft,9700,9908,below,relabel_budget_level_only,standard,standard,standard,6300-7600,8300-10600,11100-14900,15500-21800
budget_supplement_bg503_20260507_overnight,v3_request_009733,北京,comfortable,soft,11200,11204,above,full_request_rebudget_or_regen,comfortable,,,4800-5800,6300-8000,8300-11100,11500-16100
budget_supplement_bg503_20260507_overnight,v3_request_010735,成都,comfortable,soft,9700,9820,below,relabel_level_and_amount_to_teacher_total,comfortable,,comfortable,5400-6500,7200-9300,9800-13200,13800-19500
budget_supplement_bg503_20260507_overnight,v3_request_009745,杭州,comfortable,soft,8100,8229,below,relabel_budget_level_only,standard,standard,standard,7100-7700,8000-9100,9300-11000,11300-14200
budget_supplement_bg503_20260507_overnight,v3_request_009746,北京,premium,soft,21800,21515,below,relabel_budget_level_only,comfortable,comfortable,comfortable,11500-13200,14200-17300,18000-23200,24000-32700
budget_supplement_bg503_20260507_overnight,v3_request_009747,济南,premium,soft,24000,22870,below,relabel_budget_level_only,comfortable,comfortable,comfortable,13700-15600,16800-20200,20900-26600,27600-37100
budget_supplement_bg503_20260507_overnight,v3_request_009750,南京,premium,soft,7300,7702,below,relabel_budget_level_only,comfortable,comfortable,premium,3800-4300,4600-5500,5800-7300,7600-10200
budget_supplement_bg503_20260507_overnight,v3_request_009755,南京,premium,soft,7400,7344,below,relabel_budget_level_only,comfortable,comfortable,comfortable,3700-4600,5100-6600,6900-9400,9900-14100
budget_supplement_bg503_20260507_overnight,v3_request_009760,宁波,premium,soft,10000,10006,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4700-5700,6300-8000,8300-11200,11700-16400
budget_supplement_bg503_20260507_overnight,v3_request_011752,桂林,comfortable,soft,12800,12635,below,relabel_budget_level_only,standard,standard,standard,7400-9000,10000-12800,13400-18100,18900-26800
budget_supplement_bg503_20260507_overnight,v3_request_011762,深圳,premium,soft,20100,20488,below,relabel_budget_level_only,comfortable,comfortable,comfortable,11300-13200,14300-17600,18300-23800,24700-33900
budget_supplement_bg503_20260507_overnight,v3_request_009765,西安,comfortable,soft,6300,6060,below,relabel_budget_level_only,standard,standard,standard,4000-4700,5100-6400,6600-8700,9100-12500
budget_supplement_bg503_20260507_overnight,v3_request_009767,深圳,premium,soft,11000,10640,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5300-6200,6800-8400,8800-11500,12000-16600
budget_supplement_bg503_20260507_overnight,v3_request_010771,杭州,premium,soft,12300,12020,below,relabel_budget_level_only,standard,standard,standard,7600-9300,10400-13500,14100-19300,20200-28800
budget_supplement_bg503_20260507_overnight,v3_request_010770,广州,premium,soft,8800,8424,below,relabel_level_and_amount_to_teacher_total,comfortable,,comfortable,4000-4700,5100-6400,6600-8700,9100-12500
budget_supplement_bg503_20260507_overnight,v3_request_011775,北京,premium,soft,13300,13055,below,relabel_budget_level_only,standard,standard,standard,10200-11600,12400-14900,15500-19600,20300-27200
budget_supplement_bg503_20260507_overnight,v3_request_010784,深圳,premium,soft,9400,9398,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4700-5400,5800-7100,7300-9400,9800-13200
budget_supplement_bg503_20260507_overnight,v3_request_011785,苏州,premium,soft,22800,21936,below,relabel_budget_level_only,comfortable,comfortable,comfortable,13300-15400,16700-20500,21300-27600,28700-39200
budget_supplement_bg503_20260507_overnight,v3_request_010789,青岛,premium,soft,11800,11444,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5600-6600,7100-8800,9200-12100,12500-17300
budget_supplement_bg503_20260507_overnight,v3_request_010786,上海,premium,soft,20300,21028,below,relabel_budget_level_only,standard,standard,standard,12500-15200,16900-21800,23000-31200,32600-46400
budget_supplement_bg503_20260507_overnight,v3_request_010795,苏州,premium,soft,14400,14362,below,relabel_budget_level_only,comfortable,comfortable,comfortable,9400-10700,11400-13700,14200-18000,18600-24900
budget_supplement_bg503_20260507_overnight,v3_request_009794,杭州,premium,soft,16200,16973,below,relabel_budget_level_only,comfortable,comfortable,comfortable,10900-12300,13200-15600,16200-20300,21000-27900
budget_supplement_bg503_20260507_overnight,v3_request_011796,深圳,premium,soft,4400,4222,below,relabel_level_and_amount_to_teacher_total,standard,,standard,2700-3200,3500-4300,4500-5900,6100-8400
budget_supplement_bg503_20260507_overnight,v3_request_009801,苏州,premium,soft,8800,8464,below,relabel_budget_level_only,comfortable,comfortable,comfortable,4400-5400,6100-8000,8400-11500,12100-17300
budget_supplement_bg503_20260507_overnight,v3_request_009810,沈阳,comfortable,soft,7200,6843,below,relabel_level_and_amount_to_teacher_total,standard,,standard,4000-4900,5400-6900,7300-9800,10300-14500
budget_supplement_bg503_20260507_overnight,v3_request_009812,宁波,premium,soft,17100,17151,below,relabel_budget_level_only,comfortable,comfortable,,7400-8800,9700-12200,12800-17100,17800-24900
budget_supplement_bg503_20260507_overnight,v3_request_009817,青岛,comfortable,soft,18600,18790,below,relabel_budget_level_only,standard,standard,standard,11700-13800,15000-18800,19700-26000,27000-37500
budget_supplement_bg503_20260507_overnight,v3_request_011820,北京,premium,soft,15700,15680,below,relabel_budget_level_only,comfortable,comfortable,comfortable,6300-7700,8500-11000,11500-15700,16400-23300
budget_supplement_bg503_20260507_overnight,v3_request_009818,武汉,comfortable,soft,10700,10440,below,relabel_level_and_amount_to_teacher_total,standard,,standard,6300-7600,8300-10600,11100-14900,15500-21800
budget_supplement_bg503_20260507_overnight,v3_request_010811,成都,premium,soft,24300,24670,below,relabel_budget_level_only,standard,standard,,14800-17600,19400-24500,25700-34300,35800-50100
budget_supplement_bg503_20260507_overnight,v3_request_011815,广州,premium,soft,20400,20400,below,relabel_budget_level_only,standard,standard,standard,14500-16200,17200-20400,21000-26200,27100-35700
budget_supplement_bg503_20260507_overnight,v3_request_011825,深圳,premium,soft,11200,11182,below,relabel_budget_level_only,standard,standard,standard,7500-8600,9300-11400,11800-15300,15900-21600
budget_supplement_bg503_20260507_overnight,v3_request_009822,南京,comfortable,soft,19900,19504,below,full_request_rebudget_or_regen,comfortable,,,10400-13000,14500-19000,20000-27600,28800-41400
budget_supplement_bg503_20260507_overnight,v3_request_010828,西安,premium,soft,13800,13494,below,relabel_budget_level_only,standard,standard,standard,9200-11300,12600-16300,17100-23300,24400-34700
budget_supplement_bg503_20260507_overnight,v3_request_009823,杭州,premium,soft,18600,18940,below,relabel_budget_level_only,standard,standard,standard,12200-14500,15800-20000,20900-27800,28900-40400
budget_supplement_bg503_20260507_overnight,v3_request_011824,广州,premium,soft,7600,7751,below,relabel_budget_level_only,comfortable,comfortable,comfortable,5500-5900,6200-7000,7200-8600,8800-11100
budget_supplement_bg503_20260507_overnight,v3_request_010831,深圳,premium,soft,30400,31585,below,relabel_level_and_amount_to_teacher_total,comfortable,,comfortable,20500-23300,25100-30200,31400-40000,41500-55800
budget_supplement_bg503_20260507_overnight,v3_request_010835,苏州,premium,soft,18100,18868,below,relabel_level_and_amount_to_teacher_total,comfortable,,comfortable,10500-12600,13900-17600,18500-24800,25800-36300
budget_supplement_bg503_20260507_overnight,v3_request_011826,深圳,premium,soft,22800,23280,below,relabel_budget_level_only,standard,standard,standard,16400-18700,20100-24200,25200-32100,33200-44700
budget_supplement_bg503_20260507_overnight,v3_request_009844,深圳,comfortable,soft,8300,8536,below,relabel_budget_level_only,standard,standard,standard,5500-6500,7100-9000,9400-12500,13000-18200
budget_supplement_bg503_20260507_overnight,v3_request_009842,深圳,premium,soft,10400,10620,below,relabel_budget_level_only,standard,standard,standard,6200-7600,8400-10900,11400-15600,16300-23200
budget_supplement_bg503_20260507_overnight,v3_request_010846,福州,comfortable,soft,16000,15555,above,relabel_budget_level_only,premium,premium,premium,6300-7400,8100-10200,10600-14100,14600-20300
budget_supplement_bg503_20260507_overnight,v3_request_010845,北京,premium,soft,15700,15704,below,full_request_rebudget_or_regen,comfortable,,,7600-8700,9400-11500,12000-15400,16000-21700
