record_id,category,label,decision,reason,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
v3_request_404143,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,comfortable,soft,4500,3200,4500,3234,3200,5000,ok,ok,1.2578,True,31
v3_request_404131,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,comfortable,soft,3700,3200,4200,3494,2600,4100,ok,ok,1.5092,True,31
v3_request_404144,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,comfortable,soft,7700,7700,10300,7154,5400,8500,ok,ok,1.9103,True,38
v3_request_404162,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,大理,comfortable,none,7000,5100,7000,2040,0,0,ok,no_budget_policy,0.8069,False,31
v3_request_404166,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,limited,soft,3600,2800,3600,3476,2600,3800,ok,ok,1.5106,True,27
v3_request_404170,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,limited,soft,7000,5800,7000,6708,5000,7400,ok,ok,1.0443,True,27
v3_request_406172,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,limited,soft,1100,1100,1300,872,800,1200,ok,ok,1.4555,True,27
v3_request_404169,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,7700,7700,10000,4944,4600,8100,ok,ok,1.579,True,31
v3_request_404164,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,10400,7600,10400,8990,7300,11400,ok,ok,1.1796,True,34
v3_request_404171,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,comfortable,soft,20800,15600,20800,14669,14600,22900,ok,ok,1.1948,True,38
v3_request_404175,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,standard,soft,2100,2100,2700,1982,1300,2200,ok,ok,1.1029,True,21
v3_request_405178,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,洛阳,limited,none,3000,2500,3000,2708,0,0,ok,no_budget_policy,1.2473,True,22
v3_request_404185,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,青岛,standard,none,7600,5800,7600,3430,0,0,ok,no_budget_policy,0.8947,False,27
v3_request_404174,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,9600,8400,10900,6240,5800,10100,ok,ok,1.0292,True,23
v3_request_404159,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,6600,4700,6600,4834,4600,7300,ok,ok,1.0352,True,32
v3_request_405176,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,soft,2800,2800,3200,2124,2000,2900,ok,ok,1.0757,True,27
v3_request_404177,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,郑州,limited,soft,1900,1900,2500,1851,1400,2000,ok,ok,2.0447,True,29
v3_request_404186,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,三亚,comfortable,none,5000,5000,6900,3725,0,0,ok,no_budget_policy,1.7596,True,40
v3_request_404141,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,11400,8500,11400,8131,8000,12500,ok,ok,1.0359,True,37
v3_request_404181,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,16300,12100,16300,11473,11400,17900,ok,ok,1.0091,True,35
v3_request_404184,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,soft,7300,7300,8900,7096,5300,7700,ok,ok,1.2948,True,27
v3_request_404192,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,2400,2400,3100,1714,1400,2500,ok,ok,1.3083,True,27
v3_request_404183,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,福州,limited,soft,2300,2300,2600,2044,1700,2400,ok,ok,1.3213,True,25
v3_request_404189,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,comfortable,soft,8600,7300,9800,9087,6000,9500,ok,ok,1.5719,True,32
v3_request_406190,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,soft,3000,2700,3400,2259,2200,3200,ok,ok,1.2203,True,25
v3_request_405173,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,8400,6500,8400,6367,5000,8800,ok,ok,1.0945,True,31
v3_request_404165,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,北京,comfortable,none,5600,5600,6900,5600,0,0,ok,no_budget_policy,1.8486,True,33
v3_request_404198,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,三亚,limited,none,4000,3500,4500,2686,0,0,ok,no_budget_policy,1.9985,True,34
v3_request_404195,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,comfortable,soft,14100,14100,19300,11455,9900,15500,ok,ok,2.0046,True,28
v3_request_404197,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,limited,soft,7900,7100,8700,7844,5700,8300,ok,ok,1.6952,True,33
v3_request_405193,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,limited,soft,3800,3800,4700,2968,2700,4000,ok,ok,1.5347,True,30
v3_request_404206,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,1900,1700,2100,1712,1100,2000,ok,ok,1.4205,True,24
v3_request_404187,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,桂林,comfortable,soft,5300,5300,7200,3303,3700,5800,ok,below,1.3568,True,40
v3_request_404199,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,hard,3500,3500,3900,2897,2500,3500,ok,ok,1.4074,True,23
v3_request_405201,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,limited,soft,2400,2000,2400,1988,1700,2500,ok,ok,1.0296,True,27
v3_request_406204,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,南京,limited,none,1500,1500,1800,1358,0,0,ok,no_budget_policy,1.496,True,24
v3_request_404203,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,comfortable,soft,7800,7800,9300,6266,5500,8600,ok,ok,1.0424,True,30
v3_request_406196,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,苏州,premium,soft,18600,15500,21800,13769,14000,20800,ok,below,1.0487,True,40
v3_request_405205,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,hard,2100,1900,2300,1523,1500,2100,ok,ok,1.0824,True,25
v3_request_404208,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,soft,9900,9900,12900,7672,5900,10400,ok,ok,1.0214,True,21
v3_request_404202,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,3200,2400,3200,2086,1900,3400,ok,ok,1.2381,True,21
v3_request_406213,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,standard,soft,7200,7200,9400,5444,4300,7600,ok,ok,1.2242,True,30
v3_request_404210,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,6000,6000,8600,6000,4200,6600,ok,ok,1.468,True,33
v3_request_404212,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,limited,soft,2500,2500,2900,1990,1800,2600,ok,ok,1.0384,True,25
v3_request_405200,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,comfortable,soft,4100,3600,4500,4053,2900,4500,ok,ok,1.3593,True,40
v3_request_405216,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,1900,1900,2300,1666,1100,2000,ok,ok,1.1916,True,23
v3_request_405214,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,4600,4600,5600,4582,3200,5100,ok,ok,1.1737,True,35
v3_request_405209,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,hard,3900,3900,5000,3849,2800,3900,ok,ok,1.4608,True,36
v3_request_404182,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,深圳,limited,none,4100,4100,5000,3760,0,0,ok,no_budget_policy,1.3341,True,28
v3_request_404219,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,9500,9500,12600,9341,6600,10400,ok,ok,2.0273,True,39
v3_request_405222,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,comfortable,soft,12900,12900,17000,12232,9000,14200,ok,ok,1.5395,True,40
v3_request_404218,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,丽江,standard,none,9700,9700,12500,9386,0,0,ok,no_budget_policy,0.9312,False,24
v3_request_405215,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,limited,soft,7100,6300,7900,7242,5100,7500,ok,ok,1.2658,True,28
v3_request_404220,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,comfortable,hard,5600,5600,7200,3941,3900,5600,ok,ok,1.467,True,34
v3_request_404227,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,6200,6200,8100,3894,3700,6500,ok,ok,1.0616,True,31
v3_request_404232,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,soft,3300,2700,3300,2568,2400,3500,ok,ok,1.1812,True,31
v3_request_405224,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,soft,4300,4300,5600,3073,2600,4500,ok,ok,1.0556,True,25
v3_request_404233,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,limited,soft,2700,2700,3400,2406,1900,2800,ok,ok,1.5033,True,36
v3_request_404226,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,长沙,comfortable,soft,8400,8400,11000,8030,5900,9200,ok,ok,1.3657,True,37
v3_request_404228,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,comfortable,soft,12800,9600,12800,9668,9000,14100,ok,ok,1.018,True,31
v3_request_404235,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,10900,10900,14300,7144,6500,11400,ok,ok,2.0844,True,24
v3_request_405237,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,2600,2300,2900,1745,1600,2700,ok,ok,1.1096,True,30
v3_request_404243,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,limited,soft,3200,2900,3500,2450,2300,3400,ok,ok,2.1359,True,34
v3_request_404229,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,comfortable,soft,3300,3300,4400,2362,2300,3600,ok,ok,1.6424,True,32
v3_request_404244,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,standard,soft,2300,2300,3000,1726,1400,2400,ok,ok,1.1,True,21
