record_id,category,label,decision,reason,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
v3_request_404257,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,limited,hard,5700,4500,5700,4375,4100,5700,ok,ok,1.3677,True,33
v3_request_404259,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,limited,hard,7600,6900,8300,6262,5500,7600,ok,ok,1.5458,True,23
v3_request_404262,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,宁波,limited,soft,4500,3600,4500,4437,3200,4700,ok,ok,1.7698,True,24
v3_request_404265,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,standard,soft,2600,2200,3100,1914,1600,2700,ok,ok,1.1408,True,30
v3_request_404266,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,premium,hard,10400,10400,13300,7885,7800,10400,ok,ok,1.0284,True,40
v3_request_404267,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,limited,soft,5400,4900,6000,5564,3900,5700,ok,ok,1.0504,True,27
v3_request_404269,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,1800,1600,2000,1625,1100,1900,ok,ok,2.2461,True,24
v3_request_404270,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,standard,soft,2500,2500,3100,1582,1500,2600,ok,ok,1.3628,True,24
v3_request_404271,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,soft,5500,5500,6400,5520,4000,5800,ok,ok,1.7809,True,34
v3_request_404272,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,limited,hard,6300,5700,6900,4783,4500,6300,ok,ok,1.3119,True,26
v3_request_404273,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,limited,soft,3700,3000,3700,2922,2700,3900,ok,ok,2.5243,True,26
v3_request_404274,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,贵阳,limited,soft,1700,1400,1700,1220,1200,1800,ok,ok,1.2753,True,24
v3_request_404277,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,5700,5700,7300,4428,3400,6000,ok,ok,1.0519,True,19
v3_request_404278,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,standard,soft,3800,3200,4300,2356,2300,4000,ok,ok,1.3347,True,29
v3_request_404279,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,limited,soft,9400,9400,11500,9400,6800,9900,ok,ok,1.6406,True,32
v3_request_404282,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,hard,3400,2500,3400,2564,2000,3400,ok,ok,1.7229,True,25
v3_request_404287,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,4100,4100,5300,3327,2500,4300,ok,ok,1.2388,True,37
v3_request_404288,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,limited,soft,7600,6900,8300,7203,5500,8000,ok,ok,1.1608,True,35
v3_request_404290,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,呼和浩特,standard,soft,3600,3100,4200,3266,2200,3800,ok,ok,1.3744,True,22
v3_request_404291,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,2200,2200,2800,1377,1300,2300,ok,ok,2.5077,True,24
v3_request_404292,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,武汉,limited,soft,3700,3000,3700,3633,2700,3900,ok,ok,1.1824,True,34
v3_request_404294,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,comfortable,hard,14300,10600,14300,10552,10000,14300,ok,ok,1.1312,True,34
v3_request_404297,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,天津,standard,soft,10900,8900,10900,11400,6500,11400,ok,ok,1.2762,True,30
v3_request_404299,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,limited,soft,7000,6300,7700,6255,5000,7400,ok,ok,1.2936,True,29
v3_request_404301,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,soft,7100,7100,8900,6158,4300,7500,ok,ok,1.0648,True,32
v3_request_404302,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,2300,2000,2700,1658,1600,2500,ok,ok,1.3674,True,37
v3_request_404309,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,comfortable,soft,7600,5500,7600,7373,5300,8400,ok,ok,1.0446,True,31
v3_request_404310,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,comfortable,soft,14900,12900,17000,14790,10400,16400,ok,ok,1.0371,True,31
v3_request_404311,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,5600,5600,7500,4928,3900,6200,ok,ok,1.6111,True,32
v3_request_404312,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,standard,soft,10000,10000,13400,8284,6000,10500,ok,ok,1.0902,True,25
v3_request_404313,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,上海,standard,soft,2600,2200,3100,2680,1600,2700,ok,ok,1.5546,True,21
v3_request_404315,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,沈阳,comfortable,soft,7000,7000,9300,5028,4900,7700,ok,ok,1.648,True,32
v3_request_404318,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,2700,2300,3000,2596,1900,2800,ok,ok,1.5281,True,27
v3_request_404319,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,standard,soft,6900,6000,7700,6703,4100,7200,ok,ok,1.2161,True,33
v3_request_404323,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,premium,soft,10800,10800,15400,8770,8100,12100,ok,ok,1.1931,True,40
v3_request_404324,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,西安,standard,soft,3100,2200,3100,2380,1900,3300,ok,ok,1.0755,True,29
v3_request_404325,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,limited,soft,5500,4900,6100,5540,4000,5800,ok,ok,1.9542,True,26
v3_request_404328,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,青岛,comfortable,soft,18500,18500,24800,18092,13000,20400,ok,ok,1.4736,True,36
v3_request_404332,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,standard,soft,7400,7400,9900,6628,4400,7800,ok,ok,1.2824,True,23
v3_request_404335,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,5000,4100,5000,3722,3600,5200,ok,ok,1.546,True,27
v3_request_404336,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,2200,2200,2800,1972,1300,2300,ok,ok,2.5486,True,24
v3_request_404337,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,张家界,limited,hard,7000,7000,8200,5682,5000,7000,ok,ok,1.7649,True,26
v3_request_404338,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,standard,soft,6600,6600,8300,6560,4000,6900,ok,ok,1.3241,True,31
v3_request_404343,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,桂林,limited,hard,1800,1400,1800,1306,1300,1800,ok,ok,1.5567,True,39
v3_request_404347,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,4800,3500,4800,2932,2900,5000,ok,ok,1.6987,True,24
v3_request_404348,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,limited,soft,6200,5100,6200,5054,4500,6500,ok,ok,1.8344,True,33
v3_request_404351,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,丽江,limited,soft,1400,1400,1700,1099,1000,1500,ok,ok,1.1971,True,27
v3_request_404356,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,comfortable,soft,5600,4900,6300,3900,3900,6200,ok,ok,1.7304,True,31
v3_request_404361,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,广州,luxury,soft,3500,3500,4600,3529,2600,4100,ok,ok,1.4457,True,38
v3_request_404363,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,洛阳,limited,hard,2700,2700,3200,2638,1900,2700,ok,ok,1.3548,True,22
v3_request_404364,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,standard,hard,6100,6100,7900,4141,3700,6100,ok,ok,1.2393,True,32
v3_request_404365,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,济南,standard,soft,2400,2100,2800,1592,1400,2500,ok,ok,1.0592,True,23
v3_request_404367,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,南京,standard,soft,9900,7700,9900,5924,5900,10400,ok,ok,1.019,True,33
v3_request_404368,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,厦门,standard,soft,14400,11400,14400,14320,8600,15100,ok,ok,1.01,True,32
v3_request_404369,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,昆明,comfortable,soft,17800,15300,20300,13356,12500,19600,ok,ok,1.1634,True,39
v3_request_404370,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,苏州,limited,soft,1000,900,1100,727,700,1000,ok,ok,1.454,True,23
v3_request_404371,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,哈尔滨,limited,hard,5100,4200,5100,3969,3700,5100,ok,ok,1.3504,True,33
v3_request_404372,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,珠海,limited,soft,4500,3600,4500,3431,3200,4700,ok,ok,1.5004,True,31
v3_request_404375,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,呼和浩特,comfortable,soft,6300,5400,7100,4409,4400,6900,ok,ok,1.0421,True,37
v3_request_404379,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,三亚,comfortable,soft,7500,5600,7500,6029,5200,8200,ok,ok,1.2077,True,40
v3_request_404381,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,大连,standard,soft,5200,4700,5700,5214,3100,5500,ok,ok,1.3096,True,24
v3_request_404382,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,soft,4500,3500,4500,3964,3200,5000,ok,ok,1.0442,True,35
v3_request_404383,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,北京,standard,soft,9100,8000,10100,8716,5500,9600,ok,ok,1.484,True,24
v3_request_404385,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,成都,limited,soft,1200,1000,1300,1178,900,1300,ok,ok,1.2,True,27
v3_request_404387,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,深圳,comfortable,hard,6900,6900,9700,5936,4800,6900,ok,ok,1.7362,True,40
