scope,batch,raw_path,line_no,record_id,category,label,decision,reason,request_source,created_at_local,city,budget_level,strictness,amount,recommended_min,recommended_max,teacher_budget_total,target_min,target_max,request_budget_status,teacher_budget_status,candidate_high_ratio,candidate_reach_amount,food_pois
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,81,v3_request_000104,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:23:44+08:00,杭州,standard,hard,3400,4600,5800,2782,2000,3400,below,ok,1.3182,True,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,82,v3_request_000093,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:23:52+08:00,贵阳,standard,soft,6600,6900,9000,5392,4000,6900,below,ok,0.8248,False,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,83,v3_request_000112,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T01:24:29+08:00,大连,limited,hard,1500,1500,1900,1252,1100,1500,ok,ok,2.3613,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,84,v3_request_000103,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T01:24:36+08:00,扬州,comfortable,hard,7900,7700,9100,6019,5500,7900,ok,ok,1.0589,True,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,85,v3_request_000106,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:24:48+08:00,杭州,limited,hard,2000,3100,3500,1728,1400,2000,below,ok,1.6725,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,86,v3_request_000101,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:25:27+08:00,长沙,standard,soft,3000,3700,4800,1926,1800,3200,below,ok,1.2687,True,30
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,87,v3_request_000108,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T01:25:48+08:00,青岛,standard,soft,19200,13800,17600,10690,11500,20200,above,below,0.7435,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,88,v3_request_000111,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T01:26:37+08:00,珠海,comfortable,soft,9400,8200,10800,9374,6600,10300,ok,ok,1.0599,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,89,v3_request_000109,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T01:26:37+08:00,昆明,limited,soft,2600,2500,3100,2000,1900,2700,ok,ok,2.8562,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,90,v3_request_000079,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T01:27:34+08:00,成都,standard,soft,9800,9400,12700,8056,5900,10300,ok,ok,1.0171,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,91,v3_request_000113,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:27:46+08:00,重庆,limited,soft,1200,1700,2000,1119,900,1300,below,ok,1.5667,True,33
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,92,v3_request_000117,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:29:05+08:00,大理,comfortable,soft,5800,6100,8000,4672,4100,6400,below,ok,0.8338,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,93,v3_request_000115,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:29:40+08:00,呼和浩特,standard,soft,18600,12500,15900,14010,11200,19500,above,ok,0.6038,False,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,94,v3_request_000116,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:29:46+08:00,大理,standard,hard,6800,8500,10800,5800,4100,6800,below,ok,1.7878,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,95,v3_request_000121,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T01:30:13+08:00,福州,limited,soft,2300,1900,2500,1746,1700,2400,ok,ok,1.4213,True,38
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,96,v3_request_000119,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T01:30:33+08:00,哈尔滨,comfortable,soft,5200,4700,6600,3656,3600,5700,ok,ok,0.8292,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,97,v3_request_000123,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:31:10+08:00,武汉,standard,soft,9100,9200,11400,5983,5500,9600,below,ok,0.9845,False,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,98,v3_request_000124,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T01:32:19+08:00,青岛,standard,soft,7500,6000,7700,4412,4500,7900,ok,below,0.8616,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,99,v3_request_000130,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T01:33:20+08:00,天津,standard,soft,2000,2100,2700,1190,1200,2100,below,below,1.225,True,23
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,100,v3_request_000120,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T01:34:16+08:00,珠海,comfortable,soft,5400,4300,6000,3510,3800,5900,ok,below,0.7569,False,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,101,v3_request_000110,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T01:34:20+08:00,沈阳,comfortable,soft,6300,6300,8600,3640,4400,6900,ok,below,0.7403,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,102,v3_request_000136,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:34:21+08:00,桂林,standard,soft,4600,5700,7400,4550,2800,4800,below,ok,1.3152,True,22
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,103,v3_request_000107,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T01:34:30+08:00,武汉,comfortable,soft,8200,9300,11800,5468,5700,9000,below,below,0.8273,False,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,104,v3_request_000114,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T01:34:48+08:00,丽江,standard,soft,5100,4200,5300,3352,3100,5400,ok,ok,0.7388,False,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,105,v3_request_000129,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T01:34:54+08:00,呼和浩特,limited,soft,2300,2300,2800,1754,1700,2400,ok,ok,0.9783,False,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,106,v3_request_000134,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:35:45+08:00,北京,limited,soft,11000,8600,10500,8608,7900,11600,above,ok,2.1164,True,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,107,v3_request_000131,nonbudget_only,仅适合非预算 SFT,nonbudget_only,strictness=none，无预算目标区间；可保留作 schema/grounding，预算训练不使用。,controlled,2026-05-06T01:35:51+08:00,上海,comfortable,none,6600,8300,11100,6294,0,0,below,no_budget_policy,1.6718,True,26
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,108,v3_request_000132,usable_budget_candidate_tight,预算可用但候选偏紧,use_with_caution,请求和 teacher 预算都合格，但候选池高配估算低于用户预算，不适合训练用满预算。,controlled,2026-05-06T01:36:00+08:00,黄山,standard,soft,10300,8700,11300,6520,6200,10800,ok,ok,0.7405,False,26
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,109,v3_request_000122,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T01:36:03+08:00,广州,comfortable,soft,9800,7200,10000,6468,6900,10800,ok,below,0.9604,False,25
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,110,v3_request_000139,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T01:37:48+08:00,大理,comfortable,soft,7100,5100,7000,4744,5000,7800,above,below,0.7175,False,29
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,111,v3_request_000126,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T01:38:23+08:00,长沙,comfortable,soft,4400,5100,7000,2902,3100,4800,below,below,0.9741,False,27
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,112,v3_request_000138,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:38:26+08:00,重庆,limited,soft,5400,5500,6900,5003,3900,5700,below,ok,1.2131,True,28
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,113,v3_request_000144,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:39:37+08:00,北京,limited,soft,4100,4400,5500,4112,3000,4300,below,ok,3.8295,True,32
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,114,v3_request_000140,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T01:40:06+08:00,杭州,premium,soft,3700,4700,6500,2600,2800,4100,below,below,1.2859,True,33
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,115,v3_request_000149,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:40:09+08:00,沈阳,standard,soft,1800,2100,2700,1718,1100,1900,below,ok,1.4344,True,24
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,116,v3_request_000148,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T01:40:11+08:00,长沙,comfortable,soft,12700,9600,12700,8815,8900,14000,ok,below,0.8248,False,35
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,117,v3_request_000141,usable_budget_clean,预算主集可用,use,请求预算符合新分档，teacher 预算在目标区间，候选池可支撑预算。,controlled,2026-05-06T01:40:38+08:00,大理,standard,soft,7300,6000,7700,7294,4400,7700,ok,ok,1.041,True,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,118,v3_request_000145,repair_request_rebudget,需重标请求预算,repair,teacher 预算能贴合原请求目标，但请求金额不符合新版分档，需要重标请求预算/自由文本。,controlled,2026-05-06T01:41:13+08:00,黄山,limited,hard,7500,5800,6900,5650,5400,7500,above,ok,0.9543,False,33
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,119,v3_request_000143,repair_teacher_regen,需重生成 teacher,repair,请求预算符合新分档，但 teacher 预算低于目标区间，需要重生成 teacher。,controlled,2026-05-06T01:41:37+08:00,大理,standard,hard,7900,7000,9300,4304,4700,7900,ok,below,1.3818,True,31
active,legacy_controlled_1000_20260506,training/data/v3/sft/records.jsonl,120,v3_request_000150,drop_or_full_regen,预算训练淘汰或整条重做,drop_or_regenerate,请求预算和 teacher 预算至少两侧不匹配，预算训练建议淘汰或整条重做。,controlled,2026-05-06T01:42:01+08:00,张家界,comfortable,soft,2400,3000,3900,1640,1700,2600,below,below,0.9017,False,29
